client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782222.mp3	3ae9c4090d8bb53653e9c70831b237c2b28d99bea282531b86b9a319fc1b7f69	Nûçeyê dilê wê şikand.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782292.mp3	5af49721036182a85f86673633b4ba161914097eb44a7236d865e0d061463321	Ez ê di ferhengê de lê bigerim.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782392.mp3	56051740881e73d47d48524002fa3ab41ec20689a963844fb1b5cb3bed3d9278	Jê pê ve her tişt normal bû.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782394.mp3	38ae9ab46bae3b6b74c3d137505bcb5209d4be3f65682ad5ad75196efbee8b64	Ez dixwazim deqeyekê bi te re biaxivim.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782399.mp3	511a584289a120c35546aff2f17b12745e0a1ce155676be111ce9a5c4999125b	Îro ji rojan çi roj e?		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782401.mp3	090826b25440baaeef8e79598c51bbe560919e652f1429789e5801e212d8180c	Ji kerema xwe porê min kur bike.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782450.mp3	23731e5bd3c1ef5dd92e87b9b1c55ae57eccda1a512b17a5fa8db8248b7e3bb0	Çavên te xweşik in.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782558.mp3	30a75d27240642adfc36ba01e58bbcd2f3f45d9291a92d9d0f1902fa622ec4f0	Bibore, avdestxane li ku ye?		2	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782563.mp3	4b705d1a628c957691264349392bda1620483597c9db558ea35d27ad6643375b	Gula zer li cem min heye.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782607.mp3	3fd0780bc7da682770eee7f70bb9ff3f1e137ef25f4ba31f2532210020531bd4	Tu di dilê min de dijî.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782610.mp3	0481cf9e01671aca7fb3e968aaecd168e39a4f2a653ad64e770a0a90439d1dca	Samî nikare were sporê.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782614.mp3	345c005464de2de4f2556ab2f9364fe32a25cf970006a0f51ec923e6dd7ec8ff	Bihêle bila li kêfa xwe binêre.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782683.mp3	1d8842f31f2cfbc9bf429fa359805cee839e23f02ab84ee476debbeb3a21b7be	Tom bêdil keniya.		6	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782686.mp3	3235ad7c1f3444f4ca96c8fe9fa8a8cebb39c2615faaafd9175adaa2fa39214d	Tom di dersê de bû?		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782739.mp3	55ce7babfdf75c2262cb54d0bb93c6db9a40d4ae4c5c27647f834a853c7e5b7b	Li pê min werin!		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782741.mp3	48f6b7f1000e3deebce372114f83aa93440852394040fbf85258c1984665c622	Li Ewropayê çend welat hene?		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782742.mp3	4bd8306ff68da9b5bd59ab972a68e1ec006856db7401e09788a7e3c9daeb12b8	Ew goşt e.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782743.mp3	4caab7e1d73e38cfc41db01621f833d507e389dbc199a7aebd22807c2665b32f	Sîstemên aborî yên ku pesnê pereyan nadin, hene.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782779.mp3	4d50d5fd433bded0d9c5a9b4ddc85dbfd76e5cf1f07773bba6e825911afaead8	Li vir pirsgirêkek heye.		2	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782782.mp3	249da83bd3cf922c59649e1ce7b779595b5a0843541e603948ca4601ffca8a4b	Qehwe enerjiyê dide te!		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782783.mp3	6604564c2f862af175c749abc35e6b775980d9cdf3668989a3a95c547961c15d	Ma divê ez ji Tomî re bibêjim ne vala me?		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34782787.mp3	5723cef172a6a28a7ee5d7f33d190307fbe9cc60428b6e96c7cb50b8be09ad80	Tom naxwaze bibe veterîner.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818645.mp3	f7cfea3951a83648d4998e0e9649bca58fd81e06c11c2b54ef311f8c38db6f1b	Te erebeya xwe qet li vê kolanê park kiriye?		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818649.mp3	ec6b080692bbd4562e24be6e8f86ef74d5caa9d1d0d12a9364ce03f52c1a6bea	Samî ji Xwedê re îbadet kir.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818665.mp3	da7ffcbd23717745e7dbb66d855e3db38a470d2e37a5165121af0cfc352b8119	Em ji temaşekirina fîlman hez dikin.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818667.mp3	dfacbe8bbbb1adde0516cf1a859699d7e60ab7cfac76eab618822b0b24bc79f4	Çavên min dixurin.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818669.mp3	78acc363da6a00d81bc2ae7b1d416d29851c122982b222e6b231139d43879ac1	Ez dixwazim çend rojên din jî li vir bimînim.		6	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818688.mp3	b82c04538af60b6bfe2c533a9f3912346172452662e331d5ae1215efb80c4d72	Bi rastî jî ez heyranê wê me.		6	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818690.mp3	eadd2ea01d8b2ab7d49257a2b714d8e656606d0798085ffe832dd799e03ceba8	Tom merivekî pir hêja ye.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818691.mp3	ec231bded213050f8fa41fb98213c0f1db22aa0f70deefa2d366d1f557c2510e	Ez viyetnamî fêr dibim.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818703.mp3	84f6b45482b67303a77685278585439df6d39dfb61f8a01eeb86d72501aa0566	Azad ji Hewlêrê ye.		2	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818705.mp3	eb25a4816ece7d674bf127ae6b8d8601e70e22e2353776b3e07a957ad2f00094	Em li hev bikin.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818729.mp3	e17584b1dd73f30b253cd0edf826b4d79939236fb865e8708689bd507b2c4209	Pirteqal xwedî naverokeke zêde ya vîtamînê ye.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818730.mp3	dece0312644e2a270ef77a5b8105bc3603e97172d8c2a757b125de3bfdbfe3ef	Maria hîn nameya Tomî nebersivandiye.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818732.mp3	ea4be63d4bdb8e7bd61ec93eadecc21c30b9adacf772d0ca298257067028914b	Jê pê ve hobiyên te hene?		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818757.mp3	08afa23adda4a141f17e404962a3eef96473e46ad1a727e8618b1eff76e3f1fd	Min xwe şuşt vê êvarê.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818767.mp3	c269ab2bc21374fb681e3a4ab463d7b0b7f0947860fdb167eee3bdaec6095ad9	Hêsirên te dilê min parçe dike.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818768.mp3	eef706b309cf79391bc62e72a9375c3c9605b7d3a692051b6aec9da5b273fa5b	Hestiyê piştê nîşanî min bide.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818769.mp3	03958b95c3547109cf7cd1eecceca7d3ee92a4582c70d9698f4161e405abebf4	Ez hez dikim wêneyan bikêşim.		2	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818842.mp3	f0111607894a81a56cce0eb36c4fdb700fe290d107d20c5008a85cddba475226	Ev hirçekî reş e.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818844.mp3	6a7eb32ee94b409887ffa392b8e517f0735125dbb0234d746781770df737af47	Îro duşem e.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818845.mp3	05de0a579e18289659578fb94024daff76ff23e13a3c7c65e576d011cb3c7d3e	Here malê!		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818846.mp3	0a54ad083b0f42a10006d11ca561c3d446b98a8e06bbfef49230394e764acd5d	Min sê pirtûkên nivîskêr ên herî dirêj xwendin.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818852.mp3	27e7d9fa465286624727cb9d7e5092243750adf00add04e8c2381d8e7b4bf3c1	Mêrê wê dewlemend e.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818855.mp3	ecf89f146946f93bd06d2e9f63fd2ea9bcb5bd21305c637b27e9e1dc5d277b5d	Ev wê tîne bîra min.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818862.mp3	f0997b049d48b14e105e9f8a1af97fdbc7c7c399aa66efa01f09dd85205dac5a	Nizanim çima nehatî.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818863.mp3	cdd3bd630d2231b1b07987aba6ae59db74c2a1112930f2f64b7a18f39286c7d6	Maleke wê ya biçûk hebû.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818866.mp3	0add085cf88e8f2ce71140fa6be9dd89f31cd18bdbd95de60002c9056bd1c0c6	Birayên me ji ku derê ne? "Fas"		6	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818872.mp3	10e6b2720b4df2dece8843cb532dfa4a3851e0e5ddc65fee8a354dd52ac3b7a3	Hevalekî min ew da min.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818875.mp3	d75ecd3ec334d64ce04dbed068e17843e978d41ae9f0254c060cc48cf06a7aef	Fîl alî mirovan dikin.		4	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818876.mp3	18956708eeedc7a28518c8735640b9cd402ad88761fe4e13a29f646c8b9977b8	Tu bavê min î.		2	0	twenties	male_masculine	Standart		kmr	
2f60b127e4975b62864f78096bcf6bc0dc87945e35a2c15e976117150ffdab4a8eaba33c3005419c6d7ea303f6ff61c7e0c5bc4573adf0d3a8917f9592159950	common_voice_kmr_34818895.mp3	f4646bcb7dafd3f06c89b15462163273fd18cf2692de7cbdc47f908047daa478	Ez çekî fêr dibim.		4	0	twenties	male_masculine	Standart		kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815169.mp3	69e579cb1157455a785744a824e535f26936c57836f88ab20b41a58483f75d8b	Tom bi Spanî napeyive.		2	0					kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815223.mp3	09c3eabbcd6203a8d14cc955f4975a6f2ac6f214333f5d8ad471f2c5a1639da6	Tom terzî ye.		2	0	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815224.mp3	6f090204b997c6c9ba15e243ee45af98b2bb7d2ac56110c8818c1752b93fc79f	Plana te bi rastî jî bi kêr hat.		2	0	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815225.mp3	77b8eff95059fac13066e6513785d7dd76b7c53e9480b5bedba02347fb0709cc	Dilê min hema hema sekinî.		2	0	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815226.mp3	44c1657af1b0d6ece371b882cb4a3f64c2367985ce553e864de53ecb9365c21e	Ev qîzên te ne?		3	0	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815227.mp3	68220eb9d472df7e84dbdc8db21e2600b062f7371b9e87f7b4aff76d85d3c31a	Balafira malbatê heye?		2	0	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815258.mp3	383d892aca16905f258afc1a149d4d52b4abaaff00c4b9a6b571c9026e49144a	Ez doktorekî dixwazim.		2	0	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815261.mp3	776f37fc7a4e6ad30beae6790f7dd5c526ef066a1379ed5b41541272e617026c	Ew gelekî ecêb bû.		2	0	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815275.mp3	713e707fac3dd2ba03c1347575bf833d3fbfe5cee5229696a3241fa7b48180ca	Aboriya Spanyayê dihile.		2	0	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815293.mp3	43cee340574e508bbd8af098403d2aa35503ac50b121fae1711fa533194f5034	Min nexwest te aciz bikim.		2	0	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815297.mp3	6f23fdfa9f6ed22ee55bbd31290d5ae0148aa361762a34ce29b416d9624c2a07	Neviyê Tom li Bostonê heye.		2	1	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815308.mp3	57e647ca1aa099e0d7b4776cd99b6ad392da3c3af0bfa5bad3ae293239013209	Zimanek tenê ne bes e vê sedsalê.		2	0	twenties	male_masculine			kmr	
054a93868052caa53cdc4098294f0ef4f53d216fa5a9396768fcf729aaf72ebb37c9711181dfadf5f2f09fdd5839e15994f04b34b8890221068c6b2cf6caabdb	common_voice_kmr_34815309.mp3	74ffe2496fef9e28523eda3af9a2ab8e6339298efab1cee242b6d460040dbc74	Sê pisîkên min hene.		2	0	twenties	male_masculine			kmr	
