client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40758039.mp3	1a91a12b957099b6651ce462433873244abfad53ad0489c2824f6e0ac295255d	Aye ra tepîya sere birnenê		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40758040.mp3	035c6283057940164ec8bfe113258aa88cab560d6f770967e300c0126e3ccf61	Wexto ke kewt Hindîstan		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40758041.mp3	1ee6be56d9319dec6b724224a5f92be9e53f6cf6cccfd89d30f5d05382648e8f	No sêpareyê şima yo		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40758042.mp3	1d2234de9cf84fb563ffb8f203c6a836e79f07da874168a0915712776beed5ea	Mîlê xo keno çewt		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40758043.mp3	2304c75d4776a5bd32574c6b1c7b514af1c995e3c1c957656bbc3804cea06b4a	Heq sînena		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40758063.mp3	29f6f2f6f0af436ce8a6d3d555a952428a168b9ab2c065f8cec68c698c872c67	Ma kerd, şima zî mekerê		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40758064.mp3	1ed4a339b41c70db174edc0e8e8a11c00808669d248c33a9f0a15b77065d0238	Panc	language_fundamentals	2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40758065.mp3	0b43e6a1a2446b0718d4c3723133d44a808c8a2843716f09147a678ff3e413ee	Urf û adetê ma muhîm ê		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40758066.mp3	17eb9726433e4e5ce5656d4ae3cafe80042dd0a4f98fb9b0cc5d4f5caa202c98	To eksê ci fehm kerd		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40758067.mp3	235afc12344229afe8f47700e64e83681c85125207520ddc5c6b40d16bd7837d	Ti kamî ra zaf hes kena?		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766079.mp3	1a1cca0726993c16df3587a7bf0279eabd1117965eac08689ff20004e3432ff6	Gule doktor a.		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766080.mp3	1d1f2d7ba0a2083a9ae7d04a2d1efb939a926c8a6442f58409d3dfe0e045d5e8	Ti nê karî bike		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766081.mp3	0f89f8c9dc9eaafcff31559411bdf033378df644420b990d8508bc088205d5f6	Pîyê mi kî sey to xo rê vatêne		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766082.mp3	2cc4f26147552f9f36381063cc91a54de9a0369665e243d4d0085c3369fd8421	Germî bi kondêz têv dîyena		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766083.mp3	26c9f879b7e7341e3159dc2c553647214bd8cea6afc319321f5608e9461f4ec5	No zî ma ra yo!		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766089.mp3	146b1e64f83676a4fedc0ad4e6179ad80349d8bdc81f2fbb9242172ea86023d7	Ma ça ra ameyî ça!		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766090.mp3	286eef0dd545352e928f84a063088bf33b009628022ba072665916075983df59	Şarê Sêwregî ney ra vano Kuçeye Şeytanî.		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766091.mp3	2529dacea767b47ce0c4e76e9d8550db12c17075875d469df4b81495283b2df3	Zereyê keyeyî bêveng o		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766092.mp3	0d63e25735fb8df98ab8de6073b332f23e67fc5a48161373cd6ccd3f39e650ae	Derheqê tarîxê roje de her kes çîyê vano		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766093.mp3	2b3220c976e9cb31af7b5607f245bd97856174161bb363b6829fa2365ba106e6	Ancax ti zanî		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766099.mp3	0d1a47687d008e1d9bf7598706f1956605cc759c6720fbbdd74ce06268652ed1	Mi çend hîkayeyî çarnayî		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766100.mp3	042d3a301938d578708a07a8ec3098d6c99b1a09b64dd218d78274564cf4736c	Birayê mi zaf zanayox o		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766102.mp3	002618080f718f8fbb3467026864b0c9b221e1e49668a9fd3bd4fc47fb459f66	Ê kerenê.	general	2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766103.mp3	250bbf1e3c30cb4823b3a2951b44ccf140ef5f88dbe9b11e05984de15c6401e9	Pêro deverdîyayo erd ro		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766114.mp3	04129cf95c9cf234631fbdb148d865bf55f1a2d4205ef8d34138636cde99be69	Haydarî şelwarê xo meqlub pay kerdê		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766115.mp3	0df84901f2e781c9103dd059d9d8761b369f23ae9becb4a2483a9b1d52d07b2e	Dixazkanîye de mirena		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766116.mp3	210c48632f6dc7c3db391274134b9cfaee37b80acee01baea57a46808fd2316a	Halê înan nawo aseno		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766117.mp3	0873c83c12453f5e56fe624154632ae6c1bd51aedbefa3cd4a0d8d9c63fe00e4	Raşt a zî edebîyatê roşnvîran o		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766124.mp3	1a0388363ec805f18ad8825401c9fac3df3dd888dacf6bb65ef999069e484f8d	Kitabanê mi bide!		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766125.mp3	04df709a7b8ebdd9294c58f821ba27594b46ce089e636b20cd8838a9f7a38963	Ti nêwazenî.		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766156.mp3	2d7d0aed1c42860c5ddf7e565f96a5b4bed331d035735113ee2647c027b9333b	Nameyê aye bedilna		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766157.mp3	070476bd4723eae3675e75b1196a5f5ce5ba315eaa0fde03f71e9ab63c308d19	Çimê aye rindek ê		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766158.mp3	2ddf9b4533ca352772fcb7df43de437688a38b2bfc03a2f9e50cf8b3c690dcf5	O çirê bermeno?		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766159.mp3	1083ee09537e71da908df327e7241b0f46c48741b705de1d1fa3171211880400	Mi a dîye		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766181.mp3	049cacaab8415fa843d65aeb8422619b70871ff0a2c003b332f2e8fb435ddc00	Paçê xo pira gîre!		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766182.mp3	2671e17392f445c94c818e79145b57aaae35433624c956dc35459408dbf3a185	Qusurî ra meewnî.		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766183.mp3	292ae184b2ed83960cc85929b697e76a0df1e8650fc33d951542c0651189596c	Bêçika mi dejena		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766184.mp3	07284a42ad0b735836a9abfdcee2b07c11467aef6f3e2ddcc4c470bad31b9858	Ma hêvî kenîme		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766197.mp3	15591a305d6fe304f851c8ba12c04a9e94804bc7ea7d8f49ee9ead457e260425	Kakilî kerdî war		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766198.mp3	2545b93622d9cc85cbe1683265e61c51da5339e554f1ddc99009b5911ab42ba4	Weşanxaneyî da zanayene		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766200.mp3	18889c11ddcbca42b6ce99106a524bc7130d24131e8c5e32b09a7348c0d4b6db	Heqê cîranîye ardo		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766201.mp3	0b4b2870a1c257abac86ad62df6b9a65bc385b240da66c4b7ceecfa5fcfbaf09	Wendekaranê xo rê bibê nimûne		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766207.mp3	1ca0def4c54a2f60722a7072477f6ad5a8a6fb78994f1d1f70bcb0b66c43ecb9	Birayê yewbînan ê		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766208.mp3	1be2b98017dae4fb8e47511cae7a8868c54d38481aa6670502f2e45164ceb2fa	Qal kenî		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766209.mp3	0f08c3ffc73b950cfbea996f8c04a90e6b26e21adbd245b854a37cfe7daee335	Mi dest bi mekteb kerd		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766210.mp3	11d1a16bf82bafc9bbb40bf963ec84a87634083266c1433b2bce8d0d1a9d84fe	Hîna rind vîneno		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766211.mp3	04bb41fec6f39b9b53f17c96b3c1751137c902cd780a620edde68ff9b0483070	Ma futbol kay kenîme		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766212.mp3	109c6a56843944f9d96b842ba11dcca11b63973cae01c0a6826842b4cd2654ce	Na qisaya to mi rê giran ameye		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766223.mp3	200f1e6a022f644ae4c688cd6f1a3e1eb0b7efe0c651bbb15da6760d4ff70694	Şima kotî ra yê?		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766224.mp3	2b528fd1a06c260caf532a2d5dc100aea85dc627d3dbb348049ad43e6131a8df	Ti seba çi ewnîyena resiman ra?		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766225.mp3	0471540a1e5257d1535e7a3ec4a7967d345c19416158c7ba1eac64de0229c3ee	Şo biewnî gureyê xo		2	1	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766226.mp3	27961dfcba99b99a04b1f4c2310a42f87a9d0ec1b4ce37e28db7b90aecfeaa91	Eke ti nêzanî, biperse		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766229.mp3	12db566882a3dcb2b6b2d7211c48f7953f76b0a9671b3811198796eafdc7a886	Hêzê înan çin o		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766230.mp3	1555d88e4c2c991b04e718641b068943b6c8ddf9cf451095abd854104a66ae49	Roşan de kincê neweyî yenê piragirewtene		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766231.mp3	0355377095fa35319a8cfc080d8b177d3c66d6e0696692bfd29a45bc08d59379	Ti ziwano nuştekî fehm kenî?		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766233.mp3	1d85be74e31741374ea84a97310a319ce7f751d570a76aebcd85051d77e083e1	Doktore qayîtê nêweşan kena		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40766234.mp3	1b1cad76bf541dc3b8cbd0c728d9090500b0566198f4535b7255d06b8c690b1b	Qiymetê heyatê mi çin o		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932717.mp3	0088f51740224a2e915e382d7fadd03ca79bc817c524b1dcaf37ec97acae1252	Dimilî yew ziwan o		2	0					zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932718.mp3	1109c4408a667235da0ee015dae64659c96d9ef610cdfd7e4681aec8e138755c	Nêweş qîreno ser		2	0					zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932719.mp3	198e3dc1fc8d3b780dcce26a71f2e57edd47513acf84070390518fa91fd26ee4	Na xebate amade kerda		2	0					zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932720.mp3	2d257f34d17bd288bdfa5caa98024716e632dfa188fcf0c2f1f7ab984fe1b59d	Ganî her ca de xo biresnê kurdan		2	0					zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932721.mp3	0f985b3c9b7d1317a445fd2237e350c9a20938bbbfbeb73db17df54c6d3d82da	Mêrik pirtelaş vano		2	0					zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932820.mp3	0b1218620563078cfc1d16162ad17906ec849737dca31b956177bcb5b14091f2	Mamosta şî rehmet		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932822.mp3	136812dc7bf490a5085e48436c31bfa25c855acc2cc2db47da75be8881180ea9	No bes nîyo		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932823.mp3	29c1128c259c564a3b0e2cd333669952bab35c0b914181d82039621869edcdad	Yew merdim bifikirîyê		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932824.mp3	21155b19261d6f377d411fb2f77100481eac53ace9ce658fc644977df7ca7437	Awe bîya		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932825.mp3	2afd21bf807a32d14502b9ec9916092730d31ff49bb4274b424d9ed08b8715a0	Mamostayî fakulteyanê bînan ra yenê		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932841.mp3	29012c9ebc96e0ee4c7ad8f5fc9b6709e0c117c98217321820f2a8bc7a88ff68	Birayê mi nêweş o.		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932842.mp3	0fc5dc0fa93a8c773889e27ca7216fba692bb14d24beace3ebc33c086ae5ecaf	Tîcaretê xo kenê		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932843.mp3	14687e969e805e4da12418b8cb5b548fea8e82a52b4308af222d405b0e90711e	Gureyê ma de xetayî estê		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932844.mp3	1d88a97b746050512c72c232041e61babba2f5f07c686e0d7af546875eb5e2f8	Ma uca mendîme		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932845.mp3	2c04ef8c3626a1f3c8a8c44d7f9c59a436adede43fdbc0ae52b335cf4f7deda5	Dar û ber benê kewe.		2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932861.mp3	31e760442cd5656108bae427d1be2815bbd94a7fb7a76caaf8411f3a69fc7833	Awe pêl da.	general	2	0	thirties				zza	
1186235c0b0e1956511c204a80662db8f84d4f6170081bdc5d9169cfdb7f8693f24198aae06065b088fdd5744558234164e80effcc2ca9e4ad98844e7a00f760	common_voice_zza_40932862.mp3	08b30061d731d019d5dd6c526c9b987a73ef9a7bcb47584b068afa32ba5643b0	Bi nê hawayî yeno kerdene		2	0	thirties				zza	
